,title,excerpt,commentCount,likeCount,topics,forumName,gender,school,totalCommentCount
0,#請益 海運又在漲什麼??,海運今天很勇喔開盤海運三雄平均都上漲3散裝航運的中航更是直接漲停鎖死慧洋KY也連續漲了好幾天雖然量張數沒有之前那麼誇張不過在台股持續量縮走弱的狀況下海運類股有這樣的漲幅的確令人蠻訝異的,34,121,"['海運', '航運', '投資', '股票', '台股']",股票,F,輔仁大學,52
0,05/04 三大法人買賣金額統計, 三大法人買賣金額統計 億元 單位名稱  買進金額  賣出金額  買賣差額自營商自行買賣  1771  1455  316自營商避險  4517  5,0,1,"['台股', '三大法人']",股票,D,巴菲特 Bot 零號機,0
0,#標的 5/4日大盤盤後（有東西正在崛起）,股指期貨多單增2023單空單增1013單累積7990多單4533空單股票期貨多單平倉1091單空單增3938單選擇權賣權平倉3037買權平倉2839累積賣權6614單,10,5,"['標的', '大盤', '股票']",股票,M,asds,39
0,#其他 股票大賽還是只能參加元大的,大家都知道這次的zuvio股票大賽超沒意義如果我能當外來人我還不台指期滿倉幹進去五分鐘改一次價格真的很不合理想當初參加元大舉辦的投資大賽他是跟著投資先生的app隨時更新這樣才公平吧現在搞成這,6,0,"['投資', '股票', '理財', '台股']",股票,M,國立高雄大學,8
0,05/04 台股收盤指數, 大盤收盤統計 加權指數1656583  6693041櫃買指數19517  0000台股成交金額192355 億今日漲幅榜代號  股名  漲幅,0,0,"['台股', '今日台股']",股票,D,巴菲特 Bot 零號機,0
0,#分享 哲哲概念股,我快笑死哲哲概念股泰博亞諾法ABCKY瑞基台嘉碩,54,53,"['投資', '股票', '理財', '台股', '詐騙']",股票,M,真理大學,63
0,#請益 股票新手,預計每個月投一10000在股票存股新手都從哪隻開始買呢個人比較偏愛聯發科跟台積電 但好貴多少可以毫不猶豫的下手大家都買哪ㄧㄓ股呢多少買入股票新鮮人 請多指教,24,11,"['股市', '台積電', '台股', '股票', '投資']",股票,F,ABC,29
0,#分享 預備、就位、等鳴槍,上市上櫃兩位選手已站上起跑位置主力已經將線型準備好踩著五日線起跳姿勢已擺好全體觀眾肅靜連五日線扣低明天只要開平盤之上就翻揚都喬好55不只有蝦皮店到店免運活動更重要的是聯準會在,4,5,"['投資', '台股', '股市', '技術分析', '大盤']",股票,F,Julie,9
0,#分享 美股屑財報 - ABNB 盤後逆轉仍怕爆威爾！？,IG 美股餅乾屑ABNB財報出爐囉昨天的旅遊股算是重災區ABNB也被其他相似板塊的個股指引拉下水不過這次財報算是有重振士氣不論是已預定量總預定價值甚至是平均每晚價值均創下歷,0,1,"['美股', '投資', '股票', '理財', '股市']",股票,M,美股餅乾屑,0
0,#分享 美股屑財報 - AMD 最狂沒有之一INTC緊張囉,IG 美股餅乾屑AMD財報出爐囉這次AMD必須說又是個打臉現場哈哈蘇媽媽交出的財報十分亮眼CG業務高增速打臉分析師認為疲軟的PC市場EESC的市場已經大幅打開不僅這季度88的驚艷,1,1,"['美股', '投資', '股票', '理財', '股市']",股票,M,美股餅乾屑,1
0,#新聞 華紙(1905)昨爆量漲停，是誰在買？這產業值得投資嗎？,看到新聞說烏俄戰爭影響很多原物料而頂不住成本壓力的華紙也宣布調漲這個消息讓造紙類股成為昨天最強勢的一個產業但我仔細看了一下昨天雖然華紙1905爆量上攻量價齊揚但仔細研究了一下昨,23,16,"['投資', '股票', '理財', '台股', '股市']",股票,M,致理科技大學,48
0,#分享 5/4 盤前重點整理,各位同學早上好一日之計在於晨透過新聞內容掌握目前趨勢走向並透過利多利空消息掌握風險每天重新審視自己目前的持股美股四大指數收盤數據道瓊指數上漲 6729 點漲幅 02收 331,1,15,"['投資', '股票', '理財', '台股', '股市']",股票,M,練股功,1
0,#分享 最後一天！？,盤前一覽美股今日再反彈一天符合利空出盡走勢規劃盤後AMD也給出超預期的財報成績目前漲逾7也帶動輝達漲25可以留意是否帶動台廠相關個股創惟鈺創祥碩等等台股方面在昨日的下跌當中只,0,4,"['投資', '股票', '理財', '台積電', '台股']",股票,M,  ,0
0,#分享 帶各位複習一下去年的慘況,我在去年ig有發台股大跌的動態今年的這時候跟去年一樣 一路殺到底,23,32,['股票'],股票,M,桃園首富,32
0,#其他 股神大賽 作弊做起來？,有人可以示範一下如何一天獲利破百嗎尤其是破700,13,29,"['作弊', '股票', '股市', '請益']",股票,M,臺北醫學大學,42
0,#其他 大學生股神大賽  第一天報酬770%,真是  瑕疵一堆的比賽剛剛想了一下770和那些也好扯幾百趴的是怎麼做到的算了一下發現就利用這個比賽交易的超巨大瑕疵進行套利接著只要瘋狂砸下時間瘋狂重複操作700真的不是問,20,40,"['大學生', '投資', '股票', '理財', '股市']",股票,M,國立清華大學,30
0,#請益 期貨手續費,群益線上開戶營業員報給我的手續費大台小台股期分別為803050爬過文感覺和其他人分享的落差太大問營業員能不能更低只回我這是新開戶的費率也不知道該怎麼談請問大家剛開戶的手續費這樣,15,2,"['期貨', '股票', '手續費']",股票,M,逢甲大學,29
0,#其他 韭菜,有夠無奈4月聽朋友報名牌買了股票達xㄧ路直直落 也沒看到什麼大戶進場還是外大盤漲它也跌大盤跌它更烙賽根本無能 虧10,10,3,"['投資', '理財', '股票', '韭菜']",股票,F,看見的光是你,31
0,#其他 股神大賽 第一天報酬率700%,有沒有參加這比賽的大神可以教我一下這是甚麼玩法,19,11,"['股票', '投資', '理財']",股票,M,國立高雄科技大學,45
0,#分享 5/4 大盤看法,今天雖然下跌 93 點但是也才艱難的守住5日均線短期看來可能會進入盤整個人認為以盤代跌會是目前最好的狀態畢竟山上的人也不少最近的量也出不來表示不管是主力還是散戶都在觀望可能也是在等最近,2,1,"['大盤', '看法', '股市']",股票,M,股市掃地蔘,12
0,#請益 請問中華電今日下跌原因？,想請問中華電今日下跌原因,19,0,"['股票', '股市', '台股']",股票,F,happy11404,20
0,#請益 股票相關投資競賽,想請問大家都是透過甚麼管道得知投資競賽的相關資訊目前只參加過元大的投資競賽想要多多參加其他比賽累積經驗,1,0,"['請益', '投資']",股票,M,國立中興大學,1
0,#請益 證券所徵求開會通知單,韭菜舉手發問有人知道他們這樣是什麼意思嗎就是好奇這樣做的目的是什麼如果我這樣隨便給他們當作請他們幫忙代領紀念品會不會有什麼個人權益或隱私上的疑慮截圖是業務員傳的訊息,8,1,"['證券', '股票', '台股']",股票,F,國立彰化師範大學,14
0,#分享 2022年波克夏股東會 巴菲特演講精華,波克夏第一季淨利下滑但我們仍把握向投資大師學習的機會除了通貨膨脹比特幣狂熱還有哪些也值得關注原文轉載自美國時間430週六數以萬計的投資者擠滿了奧馬哈體育館聆聽巴菲特Warren B,2,2,"['巴菲特', '投資', '股票', '理財', '美股']",股票,F,世新大學,4
0,#分享 51勞動節萬歲，台股得以緩衝一日,讓子彈飛一會兒多飛了一天美股兩樣情今天大家見證了台股窒息量上市指數成交量才1771億創下一年半的新低量無量無行情就像水要沸騰也需要大火持續開為何今年這麼難做看量就知道前年的瘋狂Q,0,2,"['股市', '投資', '今日台股']",股票,F,Julie,0
0,#分享 未來半個月大盤走勢,大家好我是Sean相信我在這個版我已經算蠻多人看的那也相信很多人都知道我對大盤走勢預測大方向都相當準確實際我已經把台股大方向到8月的走勢推出來了但因為中間還是會有變數我先分享未來半個月的,130,439,"['大盤', '投資', '股票', '台股', '美股']",股票,M,Sean851127,297
0,#分享 進入股票市場請做功課,初次發文如果有違反版規請告知拜託鞭小力一點以下正文最近系上老師讓全班分組參加了一個虛擬投資競賽說好是四個人一組一人可以操作金額是250萬整組在53收盤以前必須要買到700萬沒有的話則,3,4,"['投資', '股票', '新手']",股票,F,Jen,8
0,#請益 紀念品領取,第一次要領紀念品請問透過開會通知書上的徵求場所來領紀念品會有手續費嗎,9,1,"['紀念品', '股票', '台股']",股票,F,東海大學,20
0,#分享 讓大家笑笑我這顆肥美韭菜,身為一個專業的韭菜當然要貼一下損益表來證明自己的菜菜地位2021年1月開始買股票前期嚐到甜頭獲利約50以為自己股神巴菲特開始亂買事實證明自己不過就是一株自我膨脹的大韭菜笑吧我承受,57,67,"['韭菜', '笑笑', '台股', '新手', '請益']",股票,F,國立高雄餐旅大學,82
0,#分享 疫情逢低進場，美股可以來投資看看,不知道大家是否喜歡美股感覺跌下來是進場的好機會,0,3,"['疫情', '美股', '投資', 'ETF', '新聞']",股票,M,國立中央大學,0
0,#請益 盤中如果沒撮合成功,我以為今天收盤之前沒成功會幫我把單刪掉看來還留著,5,4,"['投資', '股票', '理財', 'ETF']",股票,M,國立臺灣大學,12
0,#分享 5/3 強勢族群&財經新聞,53強勢族群財經新聞放完三天的連假回來上班整個都超不適應的而且不知道為什麼現在只要一休完回來都超累大概是我老了吧重點是早上費了千辛萬苦爬起來後看到窗外的大雨直接想躺回去,0,3,"['財經', '新聞', '股票', '理財', '投資']",股票,M,happytrade22,0
0,#分享 對不起 不該笑你們看空的,早上原本要停損結果發現損益是正的才知道自己買錯對不起 不該笑你們做空被嘎幸好我買錯 買到認售下次我會記得不要在跟市場對作要順勢操作才可以獲利,2,5,"['股票', '理財', '投資']",股票,M,建國科技大學,3
0,#請益 #請益#為何有人收購股東書,想弱弱的詢問一下各位有個朋友說收購股東書不太懂收購這個可以幹嘛有的股也沒有發紀念品還是說是有其他用途呢,3,0,"['股票', '股市', '新手']",股票,F,國立高雄餐旅大學,4
0,#分享 #分享 FED持續鷹派與經濟趨緩，保有現金耐心等待股市回檔,在擬定投資策略前可以先判斷目前全球經濟市場大概在什麼位階例如去年2021年在經濟走向復甦時期綜合基本面2020低基期與企業獲利上揚資金面FED大撒錢與紓困政策的優勢此時投資的勝率非常高,0,0,"['分享', '投資', '股票', '理財', '股市']",股票,M,Mr. New Rich,0
0,"#標的 是被外資提款的韭菜
不是被提款的台積",想當初台積電還在200多塊的時候外資持股比例才77趴 600塊的時候持股比例為75趴才降了2趴 現在530的時候剩72趴人家只用了2趴持股賣給台灣韭菜 韭菜就把台積電推了400塊 明明是韭菜一直送錢,7,2,"['韭菜', '台積', '股票']",股票,M,國立高雄應用科技大學,24
0,#新聞 王品股東紀念品,8萬名股東最期待的王品2727股東會紀念品今3日終於開獎將祭出例年來最高價值3000元的王品股東大禮包包含紙本現金抵用券和王品瘋美食購物網電子抵用券紀念品價值一年比一年更高而且零,7,27,[],股票,F,國立清華大學,21
0,#其他 BBTC詐騙！,事情是這樣的4月的時候無意間從臉書認識到一位老師加進line群組叫股民學院飆股大贏家裡面主要有兩位叫版主陳勇誠和助理林美君後來開始叫大家買虛擬貨幣並一起操作買賣沒想到最近才發現BBTC,22,3,"['詐欺', '投資', '股票']",股票,F,蓮子豆花,44
0,#分享 狼王美股5月2日復盤,果然多數人都恐懼的時候美股反彈就來了反彈看壓力位 MRNA BBY AMD FNGU SMH AXP DISH NUE非投資建議請盈虧自負大盤仍然是空頭QQQQQQ已處於超賣31030,0,0,"['股票', '美股', '技術分析', '黃金', '狼王']",股票,F,狼王美股交易,0
0,#其他 右下角落生物聯電,曬出你的角落生物告訴大家你住幾樓韭菜我本人66兩張希望二哥趕快回去右上角別在往右下角邁進了大家一起加油,23,21,"['聯電', '紀念品']",股票,M,國立高雄應用科技大學,33
0,#新聞 台積利多 要解套了嗎？,雖然俄烏戰爭及中國大陸疫情封城等外在變數影響蘋果生產鏈但在預期不確定性因素下半年消散後將帶動新一波買氣蘋果生產鏈仍依原計畫推進下半年將推出的iPhone 14核心晶片已進入生產階段A16應用處,28,21,[],股票,F,國立宜蘭大學,29
0,05/03 三大法人買賣金額統計, 三大法人買賣金額統計 億元 單位名稱  買進金額  賣出金額  買賣差額自營商自行買賣  1294  1504  21自營商避險  4733  59,0,4,"['台股', '三大法人']",股票,D,巴菲特 Bot 零號機,0
